time,beats
148.23600907,1
148.781995464,2
149.328004535,1
149.872993197,2
150.419002267,1
150.952993197,2
151.499002267,1
152.043990929,2
152.59,1
153.13600907,2
153.680997732,1
154.23900226700002,2
154.79600907,1
155.340997732,2
155.89900226700001,1
156.45600907,2
157.01299319700001,1
157.570997732,2
158.128004535,1
158.68501133700002,2
159.24199546399998,1
159.8,2
160.357006802,1
160.913990929,2
161.471995464,1
162.029002267,2
162.574988662,1
163.131995464,2
163.677006802,1
164.235011337,2
164.791995464,1
165.349002267,2
165.907006802,1
166.463990929,2
167.020997732,1
167.578004535,2
168.13600907,1
168.680997732,2
169.227006802,1
169.783990929,2
170.341995464,1
170.89900226700001,2
171.45600907,1
172.01299319700001,2
172.570997732,1
173.128004535,2
173.697006802,1
174.26600907,2
174.82299319700002,1
175.39199546400002,2
175.949002267,1
176.50600907,2
177.06399092900003,1
177.63299319700002,2
178.19,1
178.74700680200002,2
179.303990929,1
179.86199546400002,2
180.430997732,1
181.0,1
181.544988662,2
182.090997732,1
182.637006802,2
183.19399092900002,1
183.750997732,2
184.308004535,1
184.86600907,2
185.410997732,1
185.957006802,2
186.502993197,1
187.06,2
187.61700680200002,1
188.16299319700002,2
188.72,1
189.27700680200002,2
189.82299319700002,1
190.369002267,2
190.91399092900002,1
191.471995464,2
192.029002267,1
192.58600907,2
193.143990929,1
193.70099773200002,2
194.258004535,1
194.803990929,2
195.349002267,1
195.907006802,2
196.45199546400002,1
197.01,2
197.555011337,1
198.100997732,2
198.64700680200002,1
199.191995464,2
199.738004535,1
200.28399092900003,2
200.82900226700002,1
201.37501133700002,2
201.92099773200002,1
202.46600907,2
203.023990929,1
203.58099773200001,2
204.127006802,1
204.683990929,2
205.23,1
205.775011337,2
206.320997732,1
206.86700680200002,2
207.423990929,1
207.97,2
208.514988662,1
209.060997732,2
209.607006802,1
210.151995464,2
210.70900226700002,1
211.267006802,2
211.82399092900002,1
