time,beats
65.333990929,3
65.913990929,4
66.487006802,1
67.099002267,2
67.691995464,3
68.275011337,4
68.848004535,1
69.199002267,2
69.529002267,3
69.84600907,1
70.263990929,2
70.658004535,3
71.05299319699999,1
71.448004535,2
71.842993197,3
72.237006802,1
72.643990929,2
73.038004535,3
73.432993197,1
73.839002267,2
74.233990929,3
74.629002267,1
75.011995464,2
75.394988662,3
75.778004535,1
76.172993197,2
76.568004535,3
76.962993197,1
77.369002267,2
77.775011337,3
78.181995464,1
78.57600907,2
78.970997732,3
79.36600907,1
79.749002267,2
80.131995464,3
80.527006802,1
80.92199546399999,2
81.31600907,3
81.722993197,1
82.129002267,2
82.52399092899999,3
82.918004535,1
83.32501133699999,2
83.73099773199999,3
84.138004535,4
84.53199546399999,1
84.93900226699999,2
85.34498866199999,3
85.762993197,4
86.191995464,1
86.599002267,2
87.004988662,3
87.41099773200001,1
87.80600907,2
88.200997732,3
88.59600907,1
88.97900226700001,2
89.373990929,3
89.768004535,1
90.162993197,2
90.558004535,3
90.959002267,1
91.584988662,2
92.18399092899999,3
92.738004535,4
93.26700680200001,1
93.84700680200001,2
94.4,3
95.028004535,4
95.67782312899999,1
96.339591836,2
97.05941043,3
97.62829931899999,4
98.18600907,1
98.557006802,2
98.94,3
99.322993197,1
99.69498866200001,2
100.06600907,3
100.46099773200001,1
100.843990929,2
101.227006802,3
101.621995464,1
102.004988662,2
102.388004535,3
102.78299319700001,1
103.178004535,2
103.572993197,3
103.95600907,1
104.33900226700001,2
104.721995464,3
105.117006802,1
105.510997732,2
105.90600907,3
106.289002267,1
106.67199546399999,2
107.05600907,3
107.461995464,1
107.857006802,2
108.250997732,3
108.63501133700001,1
109.018004535,2
109.40099773200001,3
109.79600907,1
110.19,2
110.59700680200001,3
110.99099773200001,1
111.398004535,2
111.791995464,3
112.17600907,1
112.57,2
112.965011337,3
113.348004535,4
113.742993197,1
114.138004535,2
114.543990929,3
114.95,4
115.368004535,1
115.77501133700001,2
116.16900226700001,3
116.57600907,1
116.970997732,2
117.35399092899999,3
117.748004535,1
118.14299319700001,2
118.52600907,3
118.920997732,1
119.31600907,2
119.71,3
120.05877551,1
120.65600907,2
121.303990929,3
121.860997732,4
122.465011337,1
123.08,2
123.721995464,3
124.34600907,4
124.92600907,1
125.55099773200001,2
126.10600907,3
126.69099773200001,4
127.30600907,1
127.89900226700001,2
128.479002267,3
129.048004535,4
129.69,1
130.31,2
130.87501133700002,3
131.41600907,4
132.003990929,1
132.592993197,2
133.164988662,3
133.74600907,4
134.31498866200002,1
134.862993197,2
135.457006802,3
136.023990929,4
136.590997732,1
137.175011337,2
137.770997732,3
138.353990929,4
138.877006802,1
139.441995464,2
140.032993197,3
140.583990929,4
141.152993197,1
141.705011337,2
142.323990929,3
142.859002267,4
143.408004535,1
143.988004535,2
144.560997732,3
145.137006802,4
145.698004535,1
146.228004535,2
146.817006802,3
147.372993197,4
147.96199546399998,1
148.508004535,2
149.044988662,3
149.620997732,4
150.14700680200002,1
150.689002267,2
151.249002267,3
151.76,4
152.328004535,1
152.892993197,2
153.441995464,3
153.978004535,4
154.50498866200002,1
155.07299319700002,2
155.65501133700002,3
156.18,4
156.70600907,1
157.24700680200002,2
157.835011337,3
158.383990929,4
158.921995464,1
159.493990929,2
160.039002267,3
160.571995464,4
161.168004535,1
161.69498866200001,2
162.22498866200002,3
162.828004535,4
163.37,1
163.919002267,2
164.508004535,3
165.071995464,4
165.620997732,1
166.142993197,2
166.691995464,3
167.249002267,4
167.821995464,1
168.398004535,2
168.917006802,3
169.473990929,4
170.04900226700002,1
170.59498866200002,2
171.14099773200002,3
171.712993197,4
172.29399092900002,1
172.859002267,2
173.400997732,3
173.94399092900002,4
174.49,1
174.977006802,2
175.560997732,3
176.107006802,4
176.67900226700002,1
177.25498866200002,2
177.803990929,3
178.378004535,4
178.919002267,1
179.448004535,2
180.032993197,3
180.58,4
181.159002267,1
181.688004535,2
182.245011337,3
182.794988662,4
183.35199546400003,1
183.900997732,2
184.48099773200002,3
185.053990929,4
185.57600907,1
186.14900226700001,2
186.69,3
187.22399092900002,4
187.78399092900003,1
188.365011337,2
188.92199546400002,3
189.46600907,4
190.039002267,1
190.618004535,2
191.183990929,3
191.75,4
192.270997732,1
192.840997732,2
193.398004535,3
193.95099773200002,4
194.5,1
195.06399092900003,2
195.637006802,3
196.22498866200002,4
196.768004535,1
198.09600907,1
198.457006802,2
198.83,3
199.235011337,4
199.672993197,5
200.048004535,6
200.457006802,1
200.847006802,2
201.21600907,3
201.623990929,4
201.988004535,5
202.349002267,6
202.718004535,1
203.100997732,2
203.493990929,3
203.887006802,4
204.29399092900002,5
204.71501133700002,6
205.10600907,1
205.507006802,2
205.85199546400003,3
206.24700680200002,4
206.61600907,5
207.00498866200002,6
207.35399092900002,1
207.76900226700002,2
208.139002267,3
208.544988662,4
208.96600907,5
209.350997732,6
209.741995464,1
210.159002267,2
210.53498866200002,3
210.93501133700002,4
211.297006802,5
211.66199546400003,6
212.04199546400002,1
212.453990929,2
212.82600907,3
213.232993197,4
213.67,5
214.03498866200002,6
214.414988662,1
214.82299319700002,2
215.2,3
215.607006802,4
216.0,5
216.38299319700002,6
216.768004535,1
217.15,2
217.583990929,3
217.98099773200002,4
218.365011337,5
218.752993197,6
219.13399092900002,1
219.521995464,2
219.895011337,3
220.312993197,4
220.72600907,5
221.130997732,6
221.518004535,1
221.922993197,2
222.3,1
222.707006802,2
223.07600907,3
223.514988662,4
223.91199546400003,5
224.33600907,6
224.76600907,1
225.134988662,2
225.51199546400002,3
225.919002267,4
226.32399092900002,5
226.64600907,6
227.03399092900003,1
227.453990929,2
227.810997732,3
228.22498866200002,4
228.653990929,5
229.069002267,6
229.47,1
229.850997732,2
230.25399092900003,3
230.630997732,4
231.03,5
231.39900226700001,6
231.79199546400002,1
232.18501133700002,2
232.55199546400002,3
232.941995464,4
233.358004535,5
233.752993197,6
234.14199546400002,1
234.559002267,2
234.919002267,3
235.338004535,4
235.68,5
236.10299319700002,6
236.48,1
